query_id	update_id	nugget_id	match_start	match_end	auto_p
33	1358191630-2c5fd0fc1b2875c23c00fc7567eabb33-54	VM39.022	0	69	0
33	1358191630-2c5fd0fc1b2875c23c00fc7567eabb33-54	VM39.026	68	162	0
33	1358191630-2c5fd0fc1b2875c23c00fc7567eabb33-9	VM39.025	222	240	0
33	1358193749-0467b751adf735f138274171e9a875ff-250	VM39.025	0	175	0
33	1358197268-d7c075cffb9c1882d3fd660c7f6bfe5f-246	VM39.025	0	175	0
33	1358200865-8b0c7fc4ef1c2f6d2a0e6367789bd2b5-245	VM39.025	0	175	0
33	1358203983-d6c8c28b5da7e02c96e39376bd052d21-327	VM39.025	52	96	0
33	1358230560-3d2fbe7f25a37eaa22f93f866dff6c5e-96	VM39.008	0	44	0
33	1358230560-3d2fbe7f25a37eaa22f93f866dff6c5e-96	VM39.028	59	118	0
33	1358230684-44b2b76d95e0298b3222467dd42e5a4b-92	VM39.017	0	182	0
33	1358231285-3d2fbe7f25a37eaa22f93f866dff6c5e-76	VM39.023	0	206	0
33	1358246138-09138eabbc2bda68c522ea5d8293a9a8-61	VM39.022	0	191	0
33	1358257771-be073c1956af5d3e95f940d630443c6e-150	VM39.024	13	101	0
33	1358262083-e7ec89a4721a8ba2d0ed73f5f681f4eb-223	VM39.007	224	260	0
33	1358262083-e7ec89a4721a8ba2d0ed73f5f681f4eb-223	VM39.024	0	134	0
33	1358262083-e7ec89a4721a8ba2d0ed73f5f681f4eb-223	VM39.025	0	55	0
33	1358268882-a5b460982bfdb21d0a14e4c7409def9f-83	VM39.022	0	130	0
33	1358282803-8113b0a9935b9df2e830988ea48ed2f0-47	VM39.019	0	292	0
33	1358332020-052abd153def4eb1b1d52d26cb33f5c7-1	VM39.017	0	77	0
33	1358332020-052abd153def4eb1b1d52d26cb33f5c7-1	VM39.030	0	45	0
33	1358335610-06c9508da2f037d6db10b9fee985c63c-20	VM39.026	44	112	0
33	1358336200-432aada0bfab508cd1dd0d79ce522974-12	VM39.024	0	65	0
33	1358336200-432aada0bfab508cd1dd0d79ce522974-12	VM39.025	0	18	0
33	1358336200-432aada0bfab508cd1dd0d79ce522974-12	VM39.026	72	97	0
33	1358336200-432aada0bfab508cd1dd0d79ce522974-12	VM39.027	102	137	0
33	1358352739-00035361b83f60f2d97d82da08662449-209	VM39.017	0	57	0
33	1358352739-00035361b83f60f2d97d82da08662449-219	VM39.017	18	114	0
33	1358386906-38bd64538c84fcaf0e5ab9a4e5217cc7-219	VM39.017	136	261	0
33	1358387714-7361c71cc4f794439680f1f82a35a56d-253	VM39.022	0	198	0
33	1358400663-9c69153ce88840e0c2d71b7c87acff69-145	VM39.010	93	154	0
33	1358417698-fd4eda87a58eb9ef2793e914c866dc01-41	VM39.022	0	62	0
33	1358417698-fd4eda87a58eb9ef2793e914c866dc01-41	VM39.026	85	173	0
33	1358427413-dcee1e97664ba9d84c9dfb1fb52aa004-102	VM39.031	0	74	0
33	1358427512-9fdbba25ef728c4fb2a1583ea5917b01-66	VM39.030	36	77	0
33	1358427694-d603d0d58d67c3600e87d0c5d817697b-73	VM39.004	16	70	0
33	1358427694-d603d0d58d67c3600e87d0c5d817697b-73	VM39.017	74	154	0
33	1358427694-d603d0d58d67c3600e87d0c5d817697b-73	VM39.025	162	203	0
33	1358430340-2c0d5000a3fb03eb4e0ce6467bb9f04e-75	VM39.006	22	53	0
33	1358430340-2c0d5000a3fb03eb4e0ce6467bb9f04e-75	VM39.014	22	35	0
33	1358430340-2c0d5000a3fb03eb4e0ce6467bb9f04e-75	VM39.025	0	17	0
33	1358431339-b152001ff5bdb567f357f2f64a945266-50	VM39.004	16	70	0
33	1358431339-b152001ff5bdb567f357f2f64a945266-50	VM39.017	74	154	0
33	1358431339-b152001ff5bdb567f357f2f64a945266-50	VM39.025	162	203	0
33	1358432673-0295d91c937e9535de18b6e0797701ad-59	VM39.025	35	84	0
33	1358432673-0295d91c937e9535de18b6e0797701ad-59	VM39.031	114	175	0
33	1358438099-9d311e8e522406ca8f3a3e2eed3a75a9-91	VM39.026	126	218	0
33	1358438383-a637faba6029f39dca94b31bc671cd1b-29	VM39.025	56	85	0
33	1358438383-a637faba6029f39dca94b31bc671cd1b-29	VM39.026	0	141	0
33	1358439223-f6e33b40851fcd4350996e250a23579b-15	VM39.026	186	277	0
33	1358439346-bba5daa33cd659fd09fa555e44a8e3f0-1139	VM39.006	23	116	0
33	1358439346-bba5daa33cd659fd09fa555e44a8e3f0-1139	VM39.008	0	28	0
33	1358439346-bba5daa33cd659fd09fa555e44a8e3f0-1139	VM39.014	23	67	0
33	1358439346-bba5daa33cd659fd09fa555e44a8e3f0-1190	VM39.006	161	204	0
33	1358439346-bba5daa33cd659fd09fa555e44a8e3f0-1190	VM39.008	64	167	0
33	1358439346-bba5daa33cd659fd09fa555e44a8e3f0-1190	VM39.014	135	166	0
33	1358439346-bba5daa33cd659fd09fa555e44a8e3f0-1190	VM39.024	0	99	0
33	1358439379-3a9e79ba53967f044d119861aea4ff1a-157	VM39.026	126	218	0
33	1358441217-d0c568026bf1e74094e742385c98cd63-127	VM39.026	12	72	0
33	1358441217-d0c568026bf1e74094e742385c98cd63-148	VM39.006	60	130	0
33	1358441217-d0c568026bf1e74094e742385c98cd63-148	VM39.017	143	181	0
33	1358441217-d0c568026bf1e74094e742385c98cd63-149	VM39.004	120	210	0
33	1358441217-d0c568026bf1e74094e742385c98cd63-62	VM39.026	144	192	0
33	1358449014-3d98d3360af9f16b7093f4344514424d-167	VM39.025	17	40	0
33	1358466257-5e6f09b8ce08ee7b655d5001bad8262a-174	VM39.017	78	173	0
33	1358466257-5e6f09b8ce08ee7b655d5001bad8262a-174	VM39.022	0	69	0
33	1358466257-5e6f09b8ce08ee7b655d5001bad8262a-256	VM39.030	0	62	0
33	1358510480-fb32eb9e0c62f857d4be2460d15a2452-12	VM39.039	3	133	0
33	1358510480-fb32eb9e0c62f857d4be2460d15a2452-16	VM39.026	0	108	0
33	1358510480-fb32eb9e0c62f857d4be2460d15a2452-23	VM39.008	0	66	0
33	1358510480-fb32eb9e0c62f857d4be2460d15a2452-23	VM39.009	54	122	0
33	1358510480-fb32eb9e0c62f857d4be2460d15a2452-57	VM39.039	0	54	0
33	1358514100-187f0ffcefab393bbfadc8268623633b-43	VM39.026	0	82	0
33	1358526844-4ad5d4810c79344ef53fa077f4998de2-15	VM39.014	84	102	0
33	1358526844-4ad5d4810c79344ef53fa077f4998de2-15	VM39.017	0	57	0
33	1358526844-4ad5d4810c79344ef53fa077f4998de2-15	VM39.039	0	89	0
33	1358526844-4ad5d4810c79344ef53fa077f4998de2-17	VM39.039	0	126	0
33	1358526844-4ad5d4810c79344ef53fa077f4998de2-20	VM39.008	6	26	0
33	1358546909-7c1951b94a2e175c7b286fb32555cad8-79	VM39.039	3	112	0
33	1358546909-7c1951b94a2e175c7b286fb32555cad8-89	VM39.026	116	182	0
34	1361029155-a0394773fe7b549eb89cbe9adab2100e-17	VM40.001	53	59	0
34	1361029155-a0394773fe7b549eb89cbe9adab2100e-17	VM40.003	17	25	0
34	1361029155-a0394773fe7b549eb89cbe9adab2100e-17	VM40.004	27	49	0
34	1361029155-a0394773fe7b549eb89cbe9adab2100e-33	VM40.020	232	287	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-100	VM40.001	0	9	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-100	VM40.003	21	33	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-100	VM40.014	9	20	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-40	VM40.001	70	85	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-40	VM40.003	90	114	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-40	VM40.008	27	32	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-41	VM40.011	71	91	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-42	VM40.009	0	126	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-48	VM40.008	1	204	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-49	VM40.008	0	177	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-52	VM40.010	0	201	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-54	VM40.011	0	26	0
34	1361030773-64763c15dd59ddf3494d3fab0e82df1e-62	VM40.001	60	67	0
34	1361037109-6dff6e6fc27414c70f823f41bb020410-128	VM40.003	29	40	0
34	1361037109-6dff6e6fc27414c70f823f41bb020410-128	VM40.014	4	27	0
34	1361037109-6dff6e6fc27414c70f823f41bb020410-35	VM40.003	11	38	0
34	1361037109-6dff6e6fc27414c70f823f41bb020410-35	VM40.014	41	54	0
34	1361037109-6dff6e6fc27414c70f823f41bb020410-58	VM40.021	43	91	0
34	1361037109-6dff6e6fc27414c70f823f41bb020410-85	VM40.001	24	46	0
34	1361037109-6dff6e6fc27414c70f823f41bb020410-85	VM40.003	11	24	0
34	1361037912-09fe50030c81307e99204a5bbfb82289-0	VM40.001	0	21	0
34	1361037912-09fe50030c81307e99204a5bbfb82289-0	VM40.003	29	42	0
34	1361037912-09fe50030c81307e99204a5bbfb82289-0	VM40.014	22	30	0
34	1361037912-09fe50030c81307e99204a5bbfb82289-10	VM40.001	156	249	0
34	1361040176-57a2f7f4a7fac21f42dd15f1b534897d-15	VM40.001	20	40	0
34	1361040176-57a2f7f4a7fac21f42dd15f1b534897d-20	VM40.001	81	103	0
34	1361040176-57a2f7f4a7fac21f42dd15f1b534897d-20	VM40.003	59	80	0
34	1361040176-57a2f7f4a7fac21f42dd15f1b534897d-9	VM40.001	0	44	0
34	1361053543-9cf995efb39f0bdebbd8861f48038f57-14	VM40.001	125	150	0
34	1361053543-9cf995efb39f0bdebbd8861f48038f57-14	VM40.003	215	230	0
34	1361053543-9cf995efb39f0bdebbd8861f48038f57-14	VM40.004	234	265	0
34	1361053543-9cf995efb39f0bdebbd8861f48038f57-14	VM40.011	313	352	0
34	1361053543-9cf995efb39f0bdebbd8861f48038f57-14	VM40.014	109	123	0
34	1361073184-260bdca7bf3fc9b1606546f88fc7efb0-1	VM40.001	0	63	0
34	1361073184-260bdca7bf3fc9b1606546f88fc7efb0-10	VM40.001	16	63	0
34	1361073184-260bdca7bf3fc9b1606546f88fc7efb0-16	VM40.004	0	45	0
34	1361073184-260bdca7bf3fc9b1606546f88fc7efb0-16	VM40.018	51	114	0
34	1361073184-260bdca7bf3fc9b1606546f88fc7efb0-23	VM40.009	0	153	0
34	1361073184-260bdca7bf3fc9b1606546f88fc7efb0-5	VM40.001	74	137	0
34	1361076348-6dff6e6fc27414c70f823f41bb020410-61	VM40.018	4	39	0
34	1361076348-6dff6e6fc27414c70f823f41bb020410-69	VM40.001	73	79	0
34	1361076348-6dff6e6fc27414c70f823f41bb020410-72	VM40.011	0	48	0
34	1361076348-6dff6e6fc27414c70f823f41bb020410-90	VM40.001	21	59	0
34	1361076348-6dff6e6fc27414c70f823f41bb020410-90	VM40.014	60	66	0
34	1361092944-71acb76db33eeb091f62ca47f66a085e-15	VM40.001	0	44	0
34	1361092944-71acb76db33eeb091f62ca47f66a085e-19	VM40.034	0	104	0
34	1361092944-71acb76db33eeb091f62ca47f66a085e-9	VM40.001	0	40	0
34	1361093748-71acb76db33eeb091f62ca47f66a085e-15	VM40.001	0	44	0
34	1361094291-71acb76db33eeb091f62ca47f66a085e-15	VM40.001	0	44	0
34	1361104864-1f3d4a321e65bcf1b898a227fbec5bf7-29	VM40.010	359	469	0
34	1361104864-1f3d4a321e65bcf1b898a227fbec5bf7-29	VM40.017	359	469	0
34	1361110274-c26f5d5dc6ffa9945cb150a2043512a3-33	VM40.003	40	107	0
34	1361110274-c26f5d5dc6ffa9945cb150a2043512a3-33	VM40.004	112	133	0
34	1361110274-c26f5d5dc6ffa9945cb150a2043512a3-33	VM40.011	240	261	0
34	1361110274-c26f5d5dc6ffa9945cb150a2043512a3-33	VM40.014	194	212	0
34	1361110274-c26f5d5dc6ffa9945cb150a2043512a3-33	VM40.017	133	193	0
34	1361110274-c26f5d5dc6ffa9945cb150a2043512a3-33	VM40.034	490	526	0
34	1361111115-760f136d0a3c26434c0cc62e8a7ae410-14	VM40.001	120	167	0
34	1361111115-760f136d0a3c26434c0cc62e8a7ae410-14	VM40.003	40	61	0
34	1361111115-760f136d0a3c26434c0cc62e8a7ae410-14	VM40.004	264	343	0
34	1361111115-760f136d0a3c26434c0cc62e8a7ae410-14	VM40.014	354	420	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-112	VM40.011	286	334	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-112	VM40.014	0	34	1
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-167	VM40.001	116	188	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-272	VM40.011	108	165	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-286	VM40.003	0	81	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-286	VM40.021	82	137	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-335	VM40.009	62	182	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-338	VM40.001	14	52	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-338	VM40.003	160	173	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-338	VM40.014	53	98	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-340	VM40.003	0	54	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-340	VM40.004	57	69	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-341	VM40.003	35	129	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-343	VM40.001	41	112	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-343	VM40.003	0	39	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-346	VM40.001	0	58	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-348	VM40.001	0	40	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-348	VM40.003	43	51	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-348	VM40.004	53	65	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-349	VM40.001	118	185	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-349	VM40.003	31	94	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-349	VM40.004	95	118	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-352	VM40.001	102	172	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-352	VM40.003	15	76	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-352	VM40.004	77	102	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-419	VM40.024	0	149	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-57	VM40.024	0	149	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-631	VM40.001	0	18	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-631	VM40.003	35	43	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-631	VM40.004	46	57	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-631	VM40.014	20	34	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-641	VM40.017	0	75	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-703	VM40.014	0	34	1
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-94	VM40.001	113	177	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-94	VM40.003	8	39	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-94	VM40.004	40	65	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-94	VM40.011	113	156	0
34	1361117050-b3a3679fc27f5a29836497cf90c6f78a-95	VM40.014	0	37	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-103	VM40.001	47	64	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-103	VM40.003	36	46	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-103	VM40.014	27	33	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-106	VM40.001	0	4	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-106	VM40.003	36	46	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-106	VM40.014	26	34	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-110	VM40.003	148	174	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-110	VM40.004	179	198	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-110	VM40.014	47	72	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-110	VM40.017	0	30	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-111	VM40.004	11	91	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-175	VM40.001	227	252	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-263	VM40.001	101	120	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-322	VM40.001	0	12	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-322	VM40.003	13	21	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-322	VM40.004	24	37	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-323	VM40.003	0	30	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-326	VM40.003	0	33	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-326	VM40.004	34	42	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-328	VM40.001	0	40	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-329	VM40.026	0	51	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-362	VM40.003	12	56	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-365	VM40.001	23	48	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-365	VM40.003	11	22	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-365	VM40.014	48	54	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-374	VM40.001	84	119	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-374	VM40.003	58	83	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-374	VM40.014	119	214	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-377	VM40.001	0	40	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-377	VM40.003	42	51	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-377	VM40.004	53	64	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-389	VM40.001	0	40	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-389	VM40.003	43	51	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-389	VM40.004	53	64	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-440	VM40.017	0	75	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-45	VM40.017	0	75	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-468	VM40.001	64	96	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-468	VM40.003	97	119	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-468	VM40.004	123	158	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-474	VM40.001	56	86	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-479	VM40.001	17	51	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-480	VM40.001	0	45	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-480	VM40.003	58	83	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-480	VM40.014	46	57	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-501	VM40.001	0	4	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-501	VM40.003	36	46	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-501	VM40.014	26	34	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-517	VM40.001	52	64	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-56	VM40.011	286	334	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-56	VM40.014	0	34	1
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-589	VM40.001	0	19	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-589	VM40.003	22	33	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-589	VM40.014	37	50	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-685	VM40.001	13	32	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-74	VM40.001	27	56	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-77	VM40.001	27	49	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-78	VM40.001	56	86	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-83	VM40.001	26	51	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-83	VM40.003	237	263	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-83	VM40.014	215	237	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-89	VM40.011	145	165	0
34	1361124287-08f4fc436f6522c6de47c5b011e1c955-89	VM40.014	0	34	1
34	1361160751-d20b884b5ce45bc9128f21b6ae86aa98-9	VM40.003	225	285	0
34	1361160751-d20b884b5ce45bc9128f21b6ae86aa98-9	VM40.014	296	314	0
34	1361170514-a188c4521bf37160435030c00cc55e9d-14	VM40.025	3	106	0
34	1361175577-a188c4521bf37160435030c00cc55e9d-14	VM40.025	3	106	0
34	1361180186-012d06a67372482400438ba0b20085b2-16	VM40.001	228	234	0
34	1361180186-012d06a67372482400438ba0b20085b2-16	VM40.003	138	165	0
34	1361196546-e6243ef2405ae73dddc3cc3d45754278-16	VM40.001	206	215	0
34	1361196546-e6243ef2405ae73dddc3cc3d45754278-16	VM40.003	220	238	0
34	1361196546-e6243ef2405ae73dddc3cc3d45754278-16	VM40.021	87	167	0
34	1361211100-d9b39e93d054f4aee8178c0ddcf30827-16	VM40.027	66	156	0
34	1361211100-d9b39e93d054f4aee8178c0ddcf30827-17	VM40.001	136	152	0
34	1361242068-5c2241e461b9804c577584edab8ec845-171	VM40.021	0	87	0
34	1361242068-5c2241e461b9804c577584edab8ec845-179	VM40.003	133	158	0
34	1361242068-5c2241e461b9804c577584edab8ec845-179	VM40.014	99	133	0
34	1361242068-5c2241e461b9804c577584edab8ec845-82	VM40.022	0	66	0
34	1361242068-5c2241e461b9804c577584edab8ec845-87	VM40.022	0	42	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-43	VM40.030	0	37	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-43	VM40.031	65	119	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-49	VM40.003	166	187	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-49	VM40.030	1	101	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-49	VM40.031	103	165	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-50	VM40.031	124	140	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-54	VM40.003	90	115	0
34	1361259217-4fb86b6ecf7d035a2359399296ed7341-54	VM40.004	120	149	0
34	1361260174-b18aa1a2810e15935fb9bcd75cd1b2ff-45	VM40.003	275	296	0
34	1361260174-b18aa1a2810e15935fb9bcd75cd1b2ff-45	VM40.030	109	210	0
34	1361260174-b18aa1a2810e15935fb9bcd75cd1b2ff-45	VM40.031	212	274	0
34	1361260174-b18aa1a2810e15935fb9bcd75cd1b2ff-48	VM40.001	121	154	0
34	1361260174-b18aa1a2810e15935fb9bcd75cd1b2ff-48	VM40.003	179	210	0
34	1361260174-b18aa1a2810e15935fb9bcd75cd1b2ff-48	VM40.004	214	245	0
34	1361260174-b18aa1a2810e15935fb9bcd75cd1b2ff-48	VM40.031	95	119	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-105	VM40.030	0	235	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-108	VM40.022	136	217	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-108	VM40.030	0	136	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-118	VM40.003	0	83	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-144	VM40.003	143	176	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-144	VM40.030	0	103	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-144	VM40.031	105	137	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-154	VM40.003	0	44	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-185	VM40.003	144	161	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-185	VM40.030	0	88	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-185	VM40.031	90	143	0
34	1361262507-a8f87e4f71ba1ecc22a85fc5482dc0e7-97	VM40.030	0	48	0
34	1361263827-4fb86b6ecf7d035a2359399296ed7341-43	VM40.030	0	37	0
34	1361263827-4fb86b6ecf7d035a2359399296ed7341-43	VM40.031	65	119	0
34	1361268586-b5f6f6550bae6cec09ea422e36fabb58-49	VM40.001	0	15	0
34	1361271332-237a22ce50b0570bc56c292c49aa92a7-33	VM40.003	347	384	0
34	1361271332-237a22ce50b0570bc56c292c49aa92a7-33	VM40.030	0	345	0
34	1361280272-19bbfe958112200d741579aa618afd14-44	VM40.001	22	52	0
34	1361280272-19bbfe958112200d741579aa618afd14-44	VM40.003	217	235	0
34	1361280272-19bbfe958112200d741579aa618afd14-44	VM40.014	103	120	0
34	1361280272-19bbfe958112200d741579aa618afd14-44	VM40.017	53	75	0
34	1361282763-4fb86b6ecf7d035a2359399296ed7341-50	VM40.001	310	360	0
34	1361282763-4fb86b6ecf7d035a2359399296ed7341-50	VM40.003	366	382	0
34	1361282763-4fb86b6ecf7d035a2359399296ed7341-50	VM40.011	432	463	0
34	1361294395-4153a98fa6cd31c0dec9f74281691560-50	VM40.001	254	261	0
34	1361294395-4153a98fa6cd31c0dec9f74281691560-55	VM40.031	311	330	0
34	1361294547-4fb86b6ecf7d035a2359399296ed7341-50	VM40.001	254	261	0
34	1361296430-b6b895dba504626767846a33b7e82145-54	VM40.001	315	322	0
34	1361296430-b6b895dba504626767846a33b7e82145-54	VM40.008	532	571	0
34	1361296430-b6b895dba504626767846a33b7e82145-54	VM40.022	326	362	0
34	1361296430-b6b895dba504626767846a33b7e82145-55	VM40.001	130	215	0
34	1361302233-b6b895dba504626767846a33b7e82145-53	VM40.003	12	21	0
34	1361302233-b6b895dba504626767846a33b7e82145-53	VM40.014	0	11	0
34	1361302233-b6b895dba504626767846a33b7e82145-54	VM40.001	315	322	0
34	1361302233-b6b895dba504626767846a33b7e82145-54	VM40.008	532	571	0
34	1361302233-b6b895dba504626767846a33b7e82145-54	VM40.022	326	362	0
34	1361302233-b6b895dba504626767846a33b7e82145-55	VM40.001	130	215	0
34	1361302479-c1938d643adb2fcd0ee84ec2967577fe-11	VM40.003	110	149	0
34	1361302479-c1938d643adb2fcd0ee84ec2967577fe-11	VM40.021	0	110	0
34	1361302479-c1938d643adb2fcd0ee84ec2967577fe-12	VM40.003	490	516	0
34	1361302479-c1938d643adb2fcd0ee84ec2967577fe-12	VM40.018	437	483	0
35	1366008810-f71d3b8d3ba91dea4ac2b7112bb635bd-1	VM41.002	0	45	0
35	1366008810-f71d3b8d3ba91dea4ac2b7112bb635bd-31	VM41.002	0	45	0
35	1366008810-f71d3b8d3ba91dea4ac2b7112bb635bd-32	VM41.017	77	123	0
35	1366009198-f71d3b8d3ba91dea4ac2b7112bb635bd-1	VM41.002	0	45	0
35	1366009198-f71d3b8d3ba91dea4ac2b7112bb635bd-68	VM41.001	16	53	0
